"Area" "Mean" "StdDev" "Mode" "Min" "Max" "X" "Y" "XM" "YM" "Perim" "BX" "BY" "Width" "Height" "Major" "Minor" "Angle" "Circ" "Feret" "IntDen" "Median" "RawIntDen" "FeretX" "FeretY" "FeretAngle" "MinFeret" "AR" "Round" "Solidity" "Type"
"2859" 13 18472.615 5885.94 12000 12000 29488 2937.885 1837.885 2937.833 1837.866 11.899 2936 1836 4 4 4.38 3.779 135 1 5 240144 16128 240144 2936 1836 126.87 4 1.159 0.863 0.897 "Positif"
"2860" 19 17963.789 7016.816 11696 11600 33664 3258.763 1840.553 3258.757 1840.615 21.213 3256 1837 6 6 5.026 4.813 165.85 0.531 6.708 341312 14944 341312 3257 1837 116.565 6 1.044 0.958 0.704 "Positif"
"2861" 12 16365.333 4495.764 11904 11904 27488 3492.833 1838.75 3492.727 1838.767 15.314 3491 1837 4 4 4.086 3.74 115.816 0.643 5.657 196384 15936 196384 3491 1837 135 4 1.092 0.915 0.774 "Positif"
"2862" 8 12844 1506.351 11728 11728 15984 3318.625 1840.875 3318.637 1840.856 12.728 3316 1839 5 3 4.047 2.517 174.938 0.621 5.099 102752 12272 102752 3316 1841 168.69 3 1.608 0.622 0.727 "Positif"
"2863" 11 16053.818 4083.012 11712 11712 22336 2872.045 1843.136 2872.091 1843.147 11.314 2870 1841 4 4 3.994 3.507 18.435 1 4.472 176592 14352 176592 2870 1842 153.435 4 1.139 0.878 0.815 "Positif"
"2864" 10 15779.2 3598.042 11680 11680 23520 2900.8 1842.8 2900.743 1842.784 11.314 2899 1841 4 4 3.975 3.203 45 0.982 4.472 157792 15808 157792 2899 1844 26.565 3.536 1.241 0.806 0.8 "Positif"
"2865" 38 26943.158 19615.357 65504 11744 65504 3332.079 1846.132 3332.395 1846.363 25.799 3328 1842 8 8 7.372 6.563 20.716 0.717 8.602 1023840 17584 1023840 3330 1850 54.462 7.589 1.123 0.89 0.784 "Positif"
"2866" 21 19072.762 8917.503 13184 11728 39744 3235.405 1845.833 3235.61 1845.784 22.971 3231 1843 8 5 6.913 3.868 2.509 0.5 8.246 400528 15232 400528 3231 1845 165.964 5 1.787 0.56 0.677 "Positif"
"2867" 9 16901.333 3489.367 13232 13232 22304 2725.167 1845.389 2725.133 1845.363 10.485 2723 1844 4 3 3.919 2.924 20.301 1 4.472 152112 15792 152112 2723 1846 26.565 3 1.34 0.746 0.857 "Positif"
"2868" 14 19709.714 6715.623 11760 11760 31904 3432 1847 3432.03 1847.001 12.485 3430 1845 4 4 4.849 3.676 45 1 5.657 275936 17088 275936 3430 1849 45 4 1.319 0.758 0.933 "Positif"
"2869" 19 19895.579 9848.397 11648 11648 42928 3161.447 1855.658 3161.698 1855.617 18.142 3158 1853 7 5 6.382 3.79 176.621 0.725 7.28 378016 16144 378016 3158 1855 164.055 4.608 1.684 0.594 0.717 "Positif"
"2870" 21 22822.095 12422.77 11856 11856 51984 3445.214 1858.214 3445.504 1858.234 20.971 3441 1855 7 6 5.771 4.633 11.213 0.6 7.616 479264 16752 479264 3441 1860 23.199 5.821 1.246 0.803 0.689 "Positif"
"2871" 12 15790.667 3916.115 11616 11616 23216 3083.667 1859 3083.727 1858.905 13.314 3081 1857 5 4 4.282 3.568 28.155 0.851 5.385 189488 15824 189488 3081 1860 21.801 4 1.2 0.833 0.774 "Positif"
"2872" 41 19428.293 8843.943 12080 11632 42896 2852.159 1863.5 2852.339 1863.49 40.527 2846 1860 11 8 9.81 5.321 168.632 0.314 11.402 796560 15120 796560 2846 1862 164.745 7.891 1.844 0.542 0.626 "Positif"
"2873" 27 21936 13541.574 12000 12000 61280 2900.944 1863.981 2901.151 1864.029 20.971 2897 1861 7 6 6.7 5.131 4.65 0.772 7.616 592272 15728 592272 2897 1865 23.199 6 1.306 0.766 0.794 "Positif"
"2874" 36 23211.111 15808.382 65504 11680 65504 3205.472 1869.556 3206.047 1869.681 27.799 3200 1865 9 8 8.135 5.634 28.371 0.585 10.63 835600 16016 835600 3200 1872 41.186 7.071 1.444 0.693 0.75 "Positif"
"2875" 45 21102.222 12944.571 12192 11600 65504 3033.344 1874.5 3034 1874.419 42.527 3027 1869 12 10 12.121 4.727 23.881 0.313 13.454 949600 15312 949600 3027 1878 41.987 6.996 2.564 0.39 0.592 "Positif"
"2876" 8 15018 2742.854 11904 11904 18848 3153.625 1875 3153.529 1874.996 10.485 3152 1873 3 4 3.651 2.79 55.278 0.914 4.472 120144 15136 120144 3153 1877 63.435 3 1.308 0.764 0.8 "Positif"
"2877" 6 13432 1771.273 11872 11872 16592 3181.5 1874 3181.533 1873.968 7.657 3180 1873 3 2 3.385 2.257 0 1 3.606 80592 12864 80592 3180 1873 146.31 2 1.5 0.667 1 "Positif"
"2878" 7 14944 2230.609 14112 13200 19856 3397.5 1875.786 3397.501 1875.762 9.071 3396 1874 3 3 3.086 2.888 0 1 3.606 104608 14112 104608 3397 1874 123.69 3 1.069 0.936 0.875 "Positif"
"2879" 12 14970.667 3336.083 11968 11968 22496 3066.5 1879.667 3066.482 1879.647 12.728 3064 1878 5 4 4.257 3.589 0 0.931 5.099 179648 13776 179648 3064 1879 168.69 4 1.186 0.843 0.8 "Positif"
"2880" 8 17044 2580.018 13360 13360 22000 2640 1885.5 2639.94 1885.468 9.899 2638 1884 4 3 3.489 2.919 0 1 4.123 136352 16944 136352 2638 1885 165.964 3 1.195 0.837 0.8 "Positif"
"2881" 16 17007 5591.01 11632 11632 28160 2737.75 1888.188 2737.873 1888.259 19.556 2734 1885 6 6 4.825 4.222 178.109 0.526 6.708 272112 14208 272112 2734 1887 153.435 5.367 1.143 0.875 0.627 "Positif"
"2882" 8 14762 2551.127 11808 11808 18320 3119.625 1886.375 3119.585 1886.323 9.071 3118 1885 3 3 3.538 2.879 135 1 4.243 118096 15216 118096 3118 1885 135 3 1.229 0.814 0.941 "Positif"
"2883" 11 21294.545 6729.272 11648 11648 33840 3333.318 1888.318 3333.237 1888.365 11.899 3331 1886 4 4 3.807 3.678 45.002 0.976 4.472 234240 19776 234240 3333 1886 116.565 4 1.035 0.966 0.846 "Positif"
"2884" 9 15463.111 2794.796 12096 12096 19312 2924.278 1891.167 2924.257 1891.161 10.485 2923 1889 3 4 3.685 3.109 97.628 1 4.472 139168 14080 139168 2923 1889 116.565 3 1.185 0.844 0.857 "Positif"
"2885" 39 24240.821 17473.745 65504 11776 65504 3516.603 1895.5 3516.76 1895.652 28.627 3513 1891 8 8 7.577 6.554 37.918 0.598 8.602 945392 14768 945392 3513 1898 35.538 7.766 1.156 0.865 0.78 "Positif"
"2886" 15 15937.067 4384.486 11872 11872 25408 2862.7 1894.567 2862.755 1894.565 16.728 2860 1892 5 5 5.005 3.816 160.621 0.674 6.403 239056 13760 239056 2860 1892 128.66 4.366 1.312 0.762 0.714 "Positif"
"2887" 20 20537.6 10563.668 12368 11648 47712 3008.2 1894.2 3008.296 1894.239 22.385 3005 1892 7 5 6.024 4.227 5.287 0.502 8.062 410752 16080 410752 3005 1896 29.745 5 1.425 0.702 0.69 "Positif"
"2888" 38 24448.421 18323.626 65504 11728 65504 3188.553 1899.737 3188.977 1899.937 24.385 3185 1895 7 8 7.233 6.689 52.354 0.803 8.944 929040 15568 929040 3186 1903 63.435 7 1.081 0.925 0.826 "Positif"
"2889" 8 16188 3695.864 12592 12592 23488 2671.625 1901.625 2671.603 1901.666 9.071 2670 1900 3 3 3.538 2.879 45 1 4.243 129504 16384 129504 2670 1903 45 3 1.229 0.814 0.941 "Positif"
"2890" 17 19061.647 7592.282 11888 11888 33792 2911.971 1903.029 2912.062 1902.99 17.314 2908 1901 7 4 5.852 3.699 9.72 0.713 7.28 324048 15872 324048 2908 1904 15.945 4 1.582 0.632 0.773 "Positif"
"2891" 6 12866.667 879.937 11728 11728 14160 2959.333 1903.333 2959.35 1903.329 8.485 2958 1902 3 3 3.14 2.433 135 1 3.606 77200 13248 77200 2958 1902 123.69 2.828 1.291 0.775 0.8 "Positif"
"2892" 22 20001.455 10055.61 11760 11760 47072 3118.364 1907.045 3118.426 1907.146 20.971 3115 1903 6 7 5.714 4.902 70.612 0.629 7.28 440032 14608 440032 3118 1903 105.945 5.8 1.165 0.858 0.733 "Positif"
"2893" 22 21645.091 11983.206 12640 11600 50384 3434.182 1911.909 3434.456 1911.921 21.799 3431 1909 6 6 5.714 4.902 23.687 0.582 6.708 476192 17792 476192 3431 1913 26.565 6 1.166 0.858 0.746 "Positif"
"2894" 14 15212.571 3181.146 11824 11824 22480 3161.214 1916.071 3161.236 1916.108 15.314 3159 1913 4 5 4.723 3.774 70.22 0.75 5.831 212976 15264 212976 3160 1913 120.964 4 1.252 0.799 0.8 "Positif"
"2895" 15 19075.2 7825.487 11648 11648 38624 2809.7 1917.3 2809.677 1917.324 16.142 2808 1914 4 6 5.493 3.477 100.901 0.723 6.708 286128 17344 286128 2808 1914 116.565 4 1.58 0.633 0.769 "Positif"
"2896" 7 13979.429 1928.486 11712 11712 17424 3238.5 1915.643 3238.453 1915.713 9.899 3237 1914 3 3 3.334 2.674 56.599 0.898 4.243 97856 14304 97856 3237 1917 45 3 1.247 0.802 0.824 "Positif"
"2897" 6 14914.667 2322.094 13472 12272 18544 2916.167 1918.667 2916.109 1918.67 9.071 2915 1917 3 3 2.93 2.607 153.435 0.916 3.606 89488 15216 89488 2915 1917 123.69 3 1.124 0.89 0.8 "Positif"
"2898" 14 17625.143 6136.645 11632 11632 31360 3004.786 1918.429 3004.976 1918.389 16.728 3001 1917 7 3 6.409 2.781 176.163 0.629 7.071 246752 16624 246752 3001 1918 171.87 3 2.304 0.434 0.778 "Positif"
"2899" 32 23278 12458.194 11792 11792 54064 2636.656 1925.938 2636.801 1925.911 20.971 2633 1922 7 7 7.057 5.774 147.199 0.914 8.062 744896 16240 744896 2635 1922 119.745 6.261 1.222 0.818 0.842 "Positif"
"2900" 5 13654.4 2085.243 11616 11616 16192 2716.7 1924.3 2716.745 1924.34 8.485 2715 1923 3 3 3.833 1.661 135 0.873 4.243 68272 12784 68272 2715 1923 135 2.121 2.308 0.433 0.769 "Positif"
"2901" 11 17496.727 4768.029 12608 12608 28192 3524.682 1927.682 3524.673 1927.666 11.899 3523 1926 4 4 3.807 3.678 45.002 0.976 4.472 192464 17424 192464 3523 1926 116.565 4 1.035 0.966 0.846 "Positif"
"2902" 18 20374.222 9762.589 12032 12032 42912 3424.444 1928.889 3424.445 1928.926 15.899 3421 1927 6 4 5.668 4.044 4.897 0.895 6.325 366736 16512 366736 3421 1928 161.565 4 1.402 0.713 0.878 "Positif"
"2903" 5 14028.8 1028.204 12432 12432 15200 2978.9 1930.3 2978.907 1930.279 7.657 2978 1929 2 3 3.144 2.025 71.565 1 3.606 70144 13984 70144 2978 1932 56.31 2 1.553 0.644 0.909 "Positif"
"2904" 11 17003.636 5135.691 11648 11648 25696 2952.318 1932.318 2952.359 1932.205 14.728 2950 1930 4 5 4.072 3.44 98.825 0.637 5.385 187040 16976 187040 2951 1935 68.199 4 1.184 0.845 0.688 "Positif"
"2905" 9 17788.444 6524.052 12512 12512 31872 3533.722 1934.833 3533.878 1934.801 10.485 3532 1933 3 4 3.685 3.109 97.628 1 4.472 160096 16096 160096 3533 1933 116.565 3 1.185 0.844 0.857 "Positif"
"2906" 9 15864.889 3566.422 11664 11664 22736 3183.5 1939.5 3183.476 1939.47 9.657 3182 1938 3 3 3.385 3.385 0 1 4.243 142784 15024 142784 3182 1938 135 3 1 1 1 "Positif"
"2907" 6 15122.667 3866.646 11968 11968 20592 3534.167 1940 3534.219 1939.991 9.657 3533 1938 2 4 3.718 2.055 90 0.809 4.123 90736 13120 90736 3534 1938 104.036 2 1.809 0.553 0.857 "Positif"
"2908" 9 15781.333 3311.749 12512 12512 21120 2728.167 1943.5 2728.145 1943.463 10.485 2726 1942 4 3 4.204 2.726 35.783 1 5 142032 14832 142032 2726 1945 36.87 3 1.542 0.648 0.857 "Positif"
"2909" 6 12906.667 1121.949 12000 12000 15056 3186 1943.5 3185.983 1943.502 9.899 3184 1942 4 3 4.633 1.649 39.69 0.769 5 77440 12512 77440 3184 1945 36.87 2.121 2.81 0.356 0.75 "Positif"
"2910" 8 15814 3345.481 12288 12288 20016 2659.375 1945.375 2659.294 1945.324 9.071 2658 1944 3 3 3.538 2.879 45 1 4.243 126512 16960 126512 2658 1947 45 3 1.229 0.814 0.941 "Positif"
"2911" 13 16686.769 5191.848 11824 11824 26544 3458.423 1945.962 3458.394 1945.976 13.314 3456 1944 5 4 4.312 3.839 30.595 0.922 5.099 216928 14096 216928 3456 1946 168.69 4 1.123 0.89 0.788 "Positif"
"2912" 11 15233.455 3078.405 11648 11648 22256 3523.682 1946.318 3523.629 1946.336 11.899 3522 1944 4 4 3.807 3.678 135 0.976 4.472 167568 14688 167568 3523 1944 116.565 4 1.035 0.966 0.846 "Positif"
"2913" 23 20489.739 10831.493 11872 11872 50592 2854.326 1950.37 2854.497 1950.512 28.627 2851 1946 7 7 5.621 5.21 9.645 0.353 7.616 471264 16048 471264 2853 1946 113.199 6.708 1.079 0.927 0.657 "Positif"
"2914" 15 17575.467 5663.364 11824 11824 29104 2897.9 1949.967 2898.074 1949.986 17.314 2894 1948 6 4 5.154 3.706 179.278 0.629 6.708 263632 16016 263632 2894 1951 26.565 4 1.391 0.719 0.75 "Positif"
"2915" 71 29645.746 20548.079 65504 11760 65504 3283.345 1955.528 3283.874 1955.738 43.355 3278 1949 11 12 9.675 9.343 79.167 0.475 12.207 2104848 19168 2104848 3279 1960 34.992 9.944 1.036 0.966 0.747 "Positif"
"2916" 9 13985.778 2191.7 11680 11680 18800 3459.944 1953.722 3459.894 1953.731 11.314 3458 1952 4 4 3.642 3.146 63.435 0.884 4.472 125872 13488 125872 3459 1956 63.435 3.536 1.158 0.864 0.75 "Positif"
"2917" 14 17786.286 5497.386 12064 12064 29424 2955.5 1956.857 2955.51 1956.8 16.142 2953 1955 5 4 4.815 3.702 12.24 0.675 5.831 249008 16480 249008 2953 1959 30.964 4 1.301 0.769 0.778 "Positif"
"2918" 9 16456.889 3042.421 12528 12528 21920 3439.833 1962.611 3439.825 1962.604 9.899 3438 1961 4 3 3.919 2.924 20.301 1 4.472 148112 16368 148112 3438 1964 26.565 3 1.34 0.746 0.857 "Positif"
"2919" 28 17936 6977.908 11712 11712 39776 2728.929 1966.036 2728.894 1965.868 24.385 2724 1963 9 6 8.539 4.175 153.236 0.592 9.849 502208 15456 502208 2724 1964 156.038 5.27 2.045 0.489 0.747 "Positif"
"2920" 15 16816 6250.456 11760 11760 30160 3389.633 1967.233 3389.68 1967.177 14.728 3387 1965 5 5 4.761 4.012 41.709 0.869 5.831 252240 14000 252240 3388 1970 59.036 4.472 1.187 0.843 0.769 "Positif"
"2921" 6 13797.333 2505.595 11648 11648 17216 2921 1967.5 2920.991 1967.513 7.657 2920 1966 2 3 3.385 2.257 90 1 3.606 82784 13264 82784 2920 1966 123.69 2 1.5 0.667 1 "Positif"
"2922" 12 14589.333 3054.593 12560 11840 20448 3107.333 1969.5 3107.316 1969.449 13.314 3105 1967 4 5 4.257 3.589 90 0.851 5.099 175072 13728 175072 3107 1967 101.31 4 1.186 0.843 0.8 "Positif"
"2923" 30 24145.6 16525.632 11648 11648 65504 2639.1 1972.767 2639.316 1972.754 26.627 2635 1969 8 7 7.419 5.149 5.19 0.532 8.544 724368 16736 724368 2635 1972 159.444 6.668 1.441 0.694 0.69 "Positif"
"2924" 13 18027.077 5937.475 11888 11888 32000 3429.423 1970.808 3429.399 1970.77 12.728 3427 1969 5 4 4.353 3.803 28.764 1 5.099 234352 16976 234352 3427 1970 168.69 4 1.145 0.874 0.812 "Positif"
"2925" 21 19070.476 9490.973 11616 11616 40032 2697.214 1971.976 2697.501 1971.956 20.385 2693 1970 8 4 7.056 3.789 8.847 0.635 8.246 400480 16400 400480 2693 1973 14.036 4 1.862 0.537 0.778 "Positif"
"2926" 20 19720 9973.48 11680 11680 46912 3310.95 1980.2 3311.141 1980.241 20.971 3307 1977 7 6 6.709 3.795 23.287 0.572 7.81 394400 13968 394400 3308 1983 50.194 4.802 1.768 0.566 0.69 "Positif"
"2927" 12 18881.333 6276.227 11600 11600 29440 2652 1981.167 2651.885 1981.15 11.899 2650 1979 4 4 4.424 3.454 127.238 1 5 226576 18384 226576 2651 1979 126.87 4 1.281 0.781 0.857 "Positif"
"2928" 120 31119.6 21305.791 65504 11616 65504 3385.15 1984.833 3385.607 1985.17 47.598 3377 1979 15 12 14.071 10.858 170.878 0.666 15.652 3734352 20416 3734352 3377 1987 26.565 12 1.296 0.772 0.825 "Positif"
"2929" 12 19826.667 6952.373 11776 11776 34176 2801.667 1983.417 2801.692 1983.409 12.485 2799 1982 5 3 4.911 3.111 9.417 0.967 5.385 237920 20272 237920 2799 1984 21.801 3 1.579 0.633 0.889 "Positif"
"2930" 23 20272.696 9584.727 11872 11872 46384 3457.37 1989.109 3457.497 1989.262 22.385 3454 1985 6 7 5.892 4.971 68.093 0.577 7.616 466272 15392 466272 3456 1985 113.199 5.814 1.185 0.844 0.697 "Positif"
"2931" 19 23694.316 13575.27 11712 11712 54112 3484.763 1986.921 3484.91 1986.88 20.971 3481 1985 7 4 5.879 4.115 2.521 0.543 7.28 450192 19248 450192 3481 1988 15.945 4 1.429 0.7 0.76 "Positif"
"2932" 14 19834.286 7730.683 12144 12144 33888 3215 1988 3215.011 1987.902 12.485 3213 1986 4 4 4.849 3.676 45 1 5.657 277680 18896 277680 3213 1990 45 4 1.319 0.758 0.933 "Positif"
"2933" 16 18541 7106.004 11952 11952 37712 2889.5 1989 2889.52 1988.891 13.314 2887 1987 5 4 4.963 4.105 0 1 5.385 296656 16448 296656 2887 1988 158.199 4 1.209 0.827 0.889 "Positif"
"2934" 12 17896 5441.662 12688 12688 27616 3174 1993 3174.012 1992.97 11.314 3172 1991 4 4 3.909 3.909 0 1 4.472 214752 15408 214752 3173 1991 116.565 4 1 1 0.857 "Positif"
"2935" 25 17726.72 5861.833 11616 11616 31648 3284.62 1994.46 3284.692 1994.423 18.728 3281 1992 7 5 7.375 4.316 14.968 0.896 7.616 443168 16944 443168 3281 1996 23.199 4.851 1.709 0.585 0.847 "Positif"
"2936" 13 18439.385 5896.116 11776 11776 31344 3219.885 1995.115 3219.816 1995.145 11.899 3218 1993 4 4 4.38 3.779 45 1 5 239712 17808 239712 3218 1997 36.87 4 1.159 0.863 0.897 "Positif"
"2937" 38 24439.158 16925.482 13552 11648 65504 2884.816 1997.711 2885.119 1997.866 26.042 2881 1994 8 8 7.311 6.618 178.952 0.704 9.22 928688 16560 928688 2882 2002 49.399 7.761 1.105 0.905 0.752 "Positif"
"2938" 23 21357.217 12143.34 11632 11632 53712 3337.065 1998.196 3337.37 1998.355 25.799 3333 1995 7 6 6.284 4.66 167.839 0.434 7.28 491216 15536 491216 3333 1998 164.055 6 1.348 0.742 0.697 "Positif"
"2939" 32 20107.5 11571.944 11600 11600 54512 3450.906 1999.125 3451.046 1999.268 28.627 3447 1995 8 8 6.816 5.978 6.704 0.491 8.602 643440 13840 643440 3447 2002 54.462 7.071 1.14 0.877 0.681 "Positif"
"2940" 14 22419.429 11176.523 11696 11616 48032 2867.857 2003.714 2867.682 2003.673 13.314 2866 2001 4 5 4.746 3.756 114.358 0.993 5.385 313872 22752 313872 2867 2001 111.801 4 1.264 0.791 0.848 "Positif"
"2941" 7 14146.286 997.509 12176 12176 15408 3099.5 2003.786 3099.503 2003.806 9.071 3098 2002 3 3 3.086 2.888 0 1 3.606 99024 14272 99024 3099 2002 123.69 3 1.069 0.936 0.875 "Positif"
"2942" 8 14728 2729.262 11824 11824 19856 2970.625 2004.375 2970.589 2004.419 9.071 2969 2003 3 3 3.538 2.879 135 1 4.243 117824 13920 117824 2969 2003 135 3 1.229 0.814 0.941 "Positif"
"2943" 15 19898.667 7990.055 11632 11632 36896 3139.633 2005.033 3139.543 2005.058 13.314 3137 2003 5 4 4.64 4.116 14.036 1 5.385 298480 15536 298480 3137 2006 21.801 4 1.127 0.887 0.857 "Positif"
"2944" 13 19047.385 6941.255 11616 11616 34720 3401.269 2004.731 3401.353 2004.738 12.485 3399 2003 4 4 4.762 3.476 135 1 5.657 247616 20240 247616 3399 2003 135 4 1.37 0.73 0.929 "Positif"
"2945" 10 15384 2981.073 11680 11680 20432 2708.5 2006.1 2708.533 2006.115 14.142 2706 2004 5 4 4.404 2.891 32.886 0.628 5.831 153840 15952 153840 2706 2008 30.964 3.536 1.523 0.657 0.69 "Positif"
"2946" 10 17752 4804.994 11920 11920 27936 2776.8 2005.9 2776.75 2005.821 11.314 2775 2004 4 4 3.618 3.519 63.435 0.982 4.472 177520 18032 177520 2775 2005 153.435 4 1.028 0.973 0.769 "Positif"
"2947" 18 19440.889 8762.692 12880 11712 40832 2624.167 2006.667 2624.389 2006.565 17.314 2621 2005 6 4 6.477 3.538 178.474 0.755 6.708 349936 16080 349936 2621 2005 153.435 4 1.831 0.546 0.837 "Positif"
"2948" 5 13718.4 1329.281 11872 11872 15344 3516.7 2006.5 3516.738 2006.493 8.485 3515 2005 3 3 3.086 2.063 34.099 0.873 3.606 68592 13648 68592 3515 2007 33.69 2.683 1.496 0.668 0.714 "Positif"
"2949" 8 15788 2537.08 12160 12160 19440 2847.125 2007.25 2847.142 2007.235 10.485 2845 2006 4 3 4.044 2.519 19.33 0.914 4.472 126304 15824 126304 2845 2008 26.565 3 1.605 0.623 0.8 "Positif"
"2950" 26 23731.077 16264.159 65504 11680 65504 3044.538 2011.077 3044.727 2011.233 23.799 3041 2007 7 7 6.147 5.386 11.647 0.577 7.81 617008 15296 617008 3041 2013 50.194 6.364 1.141 0.876 0.693 "Positif"
"2951" 8 14072 2720.726 11616 11616 19296 3006.875 2010 3006.834 2010.05 12.728 3005 2008 4 4 3.45 2.953 77.399 0.621 4.472 112576 13792 112576 3006 2012 63.435 4 1.168 0.856 0.64 "Positif"
"2952" 17 15464.471 4957.994 11616 11616 27120 3478.382 2011.088 3478.311 2010.969 18.142 3476 2009 5 5 5.368 4.032 134.382 0.649 7.071 262896 12384 262896 3476 2009 135 4.919 1.331 0.751 0.773 "Positif"
"2953" 10 19160 5367.571 12480 12480 29056 3454.7 2015.5 3454.713 2015.521 10.485 3453 2014 4 3 3.966 3.21 0 1 4.472 191600 18640 191600 3453 2014 153.435 3 1.236 0.809 0.909 "Positif"
"2954" 16 23778 11947.87 11792 11792 47088 3262.938 2019 3262.92 2018.836 15.899 3260 2017 5 4 4.761 4.279 18.652 0.795 6.403 380448 19744 380448 3260 2021 38.66 4 1.113 0.899 0.865 "Positif"
"2955" 13 22551.385 8822.668 12160 12160 38640 2941.038 2019.577 2940.914 2019.571 13.314 2939 2018 5 4 4.753 3.483 15.715 0.922 5.385 293168 21344 293168 2939 2018 158.199 4 1.365 0.733 0.812 "Positif"
"2956" 13 16201.846 4304.255 11984 11984 24992 2868.808 2020.5 2868.892 2020.493 13.071 2866 2019 5 3 5.067 3.267 0 0.956 5.385 210624 15200 210624 2866 2020 158.199 3 1.551 0.645 0.929 "Positif"
"2957" 12 16316 4436.842 11648 11648 23184 2994 2022.25 2994.03 2022.233 12.485 2992 2020 4 4 4.756 3.212 148.912 0.967 5.657 195792 15168 195792 2992 2020 135 3.795 1.481 0.675 0.857 "Positif"
"2958" 10 18406.4 5843.173 14192 11664 29360 2670.6 2024.8 2670.498 2024.832 11.314 2669 2023 4 4 3.726 3.417 149.872 0.982 4.472 184064 18656 184064 2669 2023 116.565 4 1.09 0.917 0.8 "Positif"
"2959" 10 20732.8 5903.953 13488 13488 30800 2764.3 2025.5 2764.264 2025.471 11.071 2762 2024 4 3 3.966 3.21 0 1 4.472 207328 20720 207328 2762 2025 153.435 3 1.236 0.809 0.909 "Positif"
"2960" 35 21211.429 14675.384 12480 11696 65504 2693.186 2028.5 2693.6 2028.597 23.799 2689 2025 8 7 7.702 5.786 7.52 0.777 8.544 742400 13872 742400 2689 2030 20.556 6.791 1.331 0.751 0.795 "Positif"
"2961" 23 19861.565 9892.385 11664 11664 48304 2907.37 2036.152 2907.533 2036.205 23.213 2903 2033 8 6 6.66 4.397 1.316 0.536 8.246 456816 14784 456816 2903 2035 165.964 5.821 1.515 0.66 0.667 "Positif"
"2962" 13 17886.769 5743.133 11856 11856 30928 3346.115 2036.115 3346.127 2036.184 11.899 3344 2034 4 4 4.38 3.779 135 1 5 232528 16352 232528 3345 2034 126.87 4 1.159 0.863 0.897 "Positif"
"2963" 12 15564 3170.644 11728 11728 21024 2751.083 2040.75 2751.037 2040.709 11.899 2749 2039 4 4 4.424 3.453 32.067 1 5 186768 16976 186768 2749 2042 36.87 4 1.281 0.78 0.857 "Positif"
"2964" 23 17465.043 7855.237 11664 11664 38112 2738.37 2043.239 2738.631 2043.154 20.971 2735 2041 7 5 6.986 4.192 2.032 0.657 7.616 401696 13328 401696 2735 2045 23.199 5 1.667 0.6 0.78 "Positif"
"2965" 17 15152.941 3892.822 11616 11616 23632 2823.324 2048.029 2823.148 2047.876 21.556 2819 2046 8 5 7.58 2.855 156.105 0.46 8.544 257600 13424 257600 2819 2047 159.444 4.025 2.655 0.377 0.63 "Positif"
"2966" 6 13642.667 1330.702 12352 12352 15808 2989.333 2047.5 2989.305 2047.483 8.485 2988 2046 3 3 3.718 2.055 53.13 1 4.243 81856 13872 81856 2988 2049 45 2.683 1.809 0.553 0.8 "Positif"
"2967" 14 20142.857 8226.891 11792 11792 39008 3029.929 2048.857 3029.88 2048.831 13.899 3027 2047 5 4 4.647 3.836 10.097 0.911 5.385 282000 18240 282000 3027 2048 158.199 4 1.211 0.826 0.848 "Positif"
"2968" 13 19675.077 6265.542 11696 11696 30928 3222.808 2055.423 3222.842 2055.464 13.071 3220 2054 5 3 5.025 3.294 169.357 0.956 5.831 255776 19952 255776 3220 2054 149.036 3 1.526 0.655 0.929 "Positif"
"2969" 13 17976.615 5770.685 11872 11872 29248 3350.885 2056.115 3350.985 2056.107 11.899 3349 2054 4 4 4.38 3.779 45 1 5 233696 15728 233696 3349 2058 36.87 4 1.159 0.863 0.897 "Positif"
"2970" 19 19676.632 9245.209 11712 11712 46112 3417.132 2056.868 3417.276 2056.81 18.971 3413 2054 7 5 5.85 4.136 1.005 0.663 7.28 373856 14432 373856 3413 2056 164.055 5 1.414 0.707 0.731 "Positif"
"2971" 10 19470.4 9109.375 12352 12352 43040 3154.4 2057.6 3154.739 2057.592 11.899 3152 2056 5 3 4.48 2.842 172.312 0.887 5.099 194704 18960 194704 3152 2057 168.69 3 1.577 0.634 0.8 "Positif"
"2972" 22 22397.818 12785.256 11856 11856 51792 3197.045 2061.818 3197.428 2061.875 24.971 3194 2058 6 6 5.967 4.694 150.957 0.443 7.81 492752 20192 492752 3195 2058 129.806 6 1.271 0.787 0.746 "Positif"
"2973" 22 20912 11393.83 11600 11600 52208 3369.682 2061.591 3369.86 2061.541 21.799 3366 2059 7 6 6.112 4.583 24.95 0.582 7.28 460064 15520 460064 3366 2063 15.945 5.27 1.333 0.75 0.71 "Positif"
"2974" 14 19747.429 7693.573 11616 11616 36320 3105.714 2061.929 3105.658 2061.843 13.314 3103 2060 5 4 4.554 3.914 171.918 0.993 5.385 276464 18512 276464 3103 2063 21.801 4 1.164 0.859 0.824 "Positif"
"2975" 19 20242.526 11026.566 11680 11680 41872 3268.921 2063.711 3268.978 2063.874 16.728 3266 2061 6 5 5.578 4.337 140.899 0.853 7.071 384608 16096 384608 3266 2061 135 5 1.286 0.778 0.792 "Positif"
"2976" 11 15362.909 3250.803 11984 11984 21744 2845.136 2064.955 2845.184 2064.929 11.314 2843 2063 4 4 3.994 3.507 108.435 1 4.472 168992 15280 168992 2844 2063 116.565 4 1.139 0.878 0.815 "Positif"
